timestamp,hour_of_day,day_of_week,month,shift_type,shift_elapsed_min,machine_id,machine_type,operator_id,engine_hours,ambient_temp_c,weather,speed_kmh,rpm,engine_temp_c,fuel_level_pct,idle_pct,working_fuel_rate_lph,idle_fuel_rate_lph,blended_fuel_rate_lph,speed_variance,acceleration_events,worker_distance_m,seatbelt_status,safety_alert,risk_level,anomaly_type,anomaly_label
18:36:00,18,0,1,night,36,EXC007,Excavator,OP1003,3558.2,22.8,Sunny,4.85,1104,86.6,87.4,7.6,14.69,3.17,13.81,0.87,3,18.7,Fastened,FALSE,LOW,normal,1
18:38:00,18,0,1,night,38,EXC007,Excavator,OP1003,3558.2,22.8,Sunny,2.19,1542,87.3,87.3,13.4,10.5,3.39,9.55,0.42,4,21.7,Fastened,FALSE,LOW,normal,1
18:40:00,18,0,1,night,40,EXC007,Excavator,OP1003,3558.3,22.8,Sunny,6.38,1108,83.6,87.2,5,11.25,3.05,10.84,0.93,2,18.6,Fastened,FALSE,LOW,normal,1
18:42:00,18,0,1,night,42,EXC007,Excavator,OP1003,3558.3,22.8,Sunny,5.15,1735,89.6,87.1,5,10.12,3.13,9.77,0,0,1,Fastened,TRUE,HIGH,normal,1
18:44:00,18,0,1,night,44,EXC007,Excavator,OP1003,3558.3,22.8,Sunny,4.09,2600,78.3,87.1,5,10.21,3.14,9.86,0.43,3,0.6,Fastened,FALSE,MEDIUM,normal,1
18:46:00,18,0,1,night,46,EXC007,Excavator,OP1003,3558.3,22.8,Sunny,7.4,1200,85,86.9,5,13.45,2.9,12.92,0.54,0,23.3,Fastened,FALSE,LOW,normal,1
18:48:00,18,0,1,night,48,EXC007,Excavator,OP1003,3558.3,22.8,Sunny,8.04,1593,84.9,86.8,5,12.95,2.98,12.45,0.72,1,14.1,Fastened,FALSE,LOW,normal,1
18:50:00,18,0,1,night,50,EXC007,Excavator,OP1003,3558.3,22.8,Sunny,5.23,1415,87.4,86.8,5,11.11,3.23,10.72,0.64,2,23.8,Fastened,FALSE,LOW,normal,1
18:52:00,18,0,1,night,52,EXC007,Excavator,OP1003,3558.3,22.8,Sunny,4.89,1788,88,86.7,7.9,10.81,3.05,10.2,1.04,0,15.3,Fastened,FALSE,LOW,normal,1
18:54:00,18,0,1,night,54,EXC007,Excavator,OP1003,3558.3,22.8,Sunny,3.98,1215,85.4,86.6,5,8.87,3.19,8.59,0.82,0,19.3,Fastened,FALSE,LOW,normal,1
18:56:00,18,0,1,night,56,EXC007,Excavator,OP1003,3558.3,22.8,Sunny,3.73,1535,83.5,86.5,5,13.89,3.93,13.39,0.81,0,26.3,Fastened,FALSE,LOW,normal,1
18:58:00,18,0,1,night,58,EXC007,Excavator,OP1003,3558.3,22.8,Sunny,5.74,1702,86.7,86.4,5,12.49,2.78,12,0.39,1,34.9,Fastened,FALSE,LOW,normal,1
19:00:00,19,0,1,night,60,EXC007,Excavator,OP1003,3558.4,22.8,Sunny,3.21,1695,88.9,86.3,10.3,10.08,2.71,9.32,0.79,2,13.3,Fastened,FALSE,LOW,normal,1
19:02:00,19,0,1,night,62,EXC007,Excavator,OP1003,3558.4,22.8,Sunny,6.9,1344,86.7,86.2,10.7,9.05,3.95,8.5,0.67,1,19.9,Fastened,FALSE,LOW,normal,1
19:04:00,19,0,1,night,64,EXC007,Excavator,OP1003,3558.4,22.8,Sunny,4.84,1620,89.6,86.2,14,9.62,3.53,8.77,0.98,1,20.9,Fastened,FALSE,LOW,normal,1
19:06:00,19,0,1,night,66,EXC007,Excavator,OP1003,3558.4,22.8,Sunny,5.18,1455,83.7,86.1,5,11.77,2.32,11.3,1.19,0,20.5,Fastened,FALSE,LOW,normal,1
19:08:00,19,0,1,night,68,EXC007,Excavator,OP1003,3558.4,22.8,Sunny,5.74,1579,88.9,86,5,9.1,3.25,8.81,0.98,4,23.5,Fastened,FALSE,LOW,normal,1
19:10:00,19,0,1,night,70,EXC007,Excavator,OP1003,3558.4,22.8,Sunny,7.07,1486,87.2,85.9,5,11.31,3.15,10.9,0.63,0,29.5,Fastened,FALSE,LOW,normal,1
19:12:00,19,0,1,night,72,EXC007,Excavator,OP1003,3558.4,22.8,Sunny,5,1042,85.5,85.8,5,12.24,2.54,11.76,0.82,4,10.4,Fastened,FALSE,LOW,normal,1
19:14:00,19,0,1,night,74,EXC007,Excavator,OP1003,3558.4,22.8,Sunny,3.88,1146,87.3,85.7,5.7,10.78,2.88,10.33,0.62,4,5.5,Fastened,FALSE,MEDIUM,normal,1
19:16:00,19,0,1,night,76,EXC007,Excavator,OP1003,3558.4,22.8,Sunny,5.17,1217,87.1,85.6,5,12.08,3.36,11.64,0.83,0,7.2,Fastened,FALSE,MEDIUM,normal,1
19:18:00,19,0,1,night,78,EXC007,Excavator,OP1003,3558.4,22.8,Sunny,4.25,1219,84.6,85.5,5,10.28,2.8,9.91,0.35,3,19.8,Fastened,FALSE,LOW,normal,1
19:20:00,19,0,1,night,80,EXC007,Excavator,OP1003,3558.5,22.8,Sunny,4.51,1225,88,85.4,5,12.52,4.05,12.1,0.29,2,20.5,Fastened,FALSE,LOW,normal,1
19:22:00,19,0,1,night,82,EXC007,Excavator,OP1003,3558.5,22.8,Sunny,5.41,1495,82.7,85.4,5,10.01,3.53,9.69,0.78,0,20.7,Unfastened,TRUE,LOW,normal,1
19:24:00,19,0,1,night,84,EXC007,Excavator,OP1003,3558.5,22.8,Sunny,7.84,949,85.3,85.3,5,14.01,3.02,13.46,0.79,4,24,Unfastened,TRUE,LOW,normal,1
19:26:00,19,0,1,night,86,EXC007,Excavator,OP1003,3558.5,22.8,Sunny,2.7,1394,85.2,85.1,5,13.3,3.31,12.8,0.22,3,9.8,Fastened,FALSE,LOW,normal,1
19:28:00,19,0,1,night,88,EXC007,Excavator,OP1003,3558.5,22.8,Sunny,5.53,1577,90.4,85.1,8.2,10.27,3.46,9.71,0.95,3,23.2,Unfastened,TRUE,LOW,normal,1
19:30:00,19,0,1,night,90,EXC007,Excavator,OP1003,3558.5,22.8,Sunny,5.56,1529,84.6,84.9,5,17,2.88,16.29,0.4,0,12.7,Fastened,FALSE,LOW,normal,1
19:32:00,19,0,1,night,92,EXC007,Excavator,OP1003,3558.5,22.8,Sunny,5.06,1734,87,84.8,8.6,10.88,2.84,10.19,0.35,3,27.6,Fastened,FALSE,LOW,normal,1
19:34:00,19,0,1,night,94,EXC007,Excavator,OP1003,3558.5,22.8,Sunny,5.81,1383,85.8,84.7,5,12.56,2.87,12.08,0.98,0,20.9,Fastened,FALSE,LOW,normal,1
19:36:00,19,0,1,night,96,EXC007,Excavator,OP1003,3558.5,22.8,Sunny,7.97,1130,80.6,84.6,5,13.18,3.08,12.67,0.91,0,26.1,Fastened,FALSE,LOW,normal,1
19:38:00,19,0,1,night,98,EXC007,Excavator,OP1003,3558.5,22.8,Sunny,3.91,1683,85.7,84.6,14,8.79,3,7.98,0.66,4,12.8,Fastened,FALSE,LOW,normal,1
19:40:00,19,0,1,night,100,EXC007,Excavator,OP1003,3558.6,22.8,Sunny,4.13,1548,91.3,84.5,5,10.59,4.08,10.26,1.02,3,19.2,Unfastened,TRUE,LOW,normal,1
19:42:00,19,0,1,night,102,EXC007,Excavator,OP1003,3558.6,22.8,Sunny,6.54,1750,90.5,84.4,8.5,10.21,2.19,9.53,0.49,1,20.5,Fastened,FALSE,LOW,normal,1
19:44:00,19,0,1,night,104,EXC007,Excavator,OP1003,3558.6,22.8,Sunny,8.91,1555,88.3,84.3,8.4,11.73,2.43,10.95,1,4,21.2,Fastened,FALSE,LOW,normal,1
19:46:00,19,0,1,night,106,EXC007,Excavator,OP1003,3558.6,22.8,Sunny,5.45,1087,85.6,84.2,5,13.44,3.33,12.93,0.97,2,13.7,Fastened,FALSE,LOW,normal,1
19:48:00,19,0,1,night,108,EXC007,Excavator,OP1003,3558.6,22.8,Sunny,4.46,1504,94.1,84.1,5,11.46,3.81,11.08,0.4,2,9.4,Fastened,FALSE,LOW,normal,1
19:50:00,19,0,1,night,110,EXC007,Excavator,OP1003,3558.6,22.8,Sunny,3.68,1525,87.7,84,5,14.53,3.06,13.96,0.72,1,26.9,Fastened,FALSE,LOW,normal,1
19:52:00,19,0,1,night,112,EXC007,Excavator,OP1003,3558.6,22.8,Sunny,5.81,1033,86.5,83.9,14.1,13.43,2.65,11.91,0.89,0,22.9,Fastened,FALSE,LOW,normal,1
19:54:00,19,0,1,night,114,EXC007,Excavator,OP1003,3558.6,22.8,Sunny,5.66,2049,85.4,83.8,11.3,12.86,3.01,11.75,0.49,3,9.8,Fastened,FALSE,LOW,normal,1
19:56:00,19,0,1,night,116,EXC007,Excavator,OP1003,3558.6,22.8,Sunny,2.34,1742,84.5,83.7,5,9.83,3.17,9.5,0.81,4,17.7,Fastened,FALSE,LOW,normal,1
19:58:00,19,0,1,night,118,EXC007,Excavator,OP1003,3558.6,22.8,Sunny,5.82,1141,84.3,83.6,10.5,11.39,2.17,10.42,1.11,2,16.3,Fastened,FALSE,LOW,normal,1
20:00:00,20,0,1,night,120,EXC007,Excavator,OP1003,3558.7,22.8,Sunny,7.47,1369,84.8,83.5,7.6,14.89,2.59,13.96,1,1,20.9,Fastened,FALSE,LOW,normal,1
20:02:00,20,0,1,night,122,EXC007,Excavator,OP1003,3558.7,22.8,Sunny,7.36,945,87.3,83.4,5,12.24,3.08,11.78,0.69,2,16.2,Fastened,FALSE,LOW,normal,1
20:04:00,20,0,1,night,124,EXC007,Excavator,OP1003,3558.7,22.8,Sunny,7.02,1558,82.7,83.3,5.5,13.18,3.3,12.64,0.58,1,8.4,Fastened,FALSE,LOW,normal,1
20:06:00,20,0,1,night,126,EXC007,Excavator,OP1003,3558.7,22.8,Sunny,9.53,1214,84.3,83.2,7.8,10.32,3.62,9.8,0.48,3,14.1,Fastened,FALSE,LOW,normal,1
20:08:00,20,0,1,night,128,EXC007,Excavator,OP1003,3558.7,22.8,Sunny,5.76,1194,84.1,83.1,5,13.82,3.1,13.28,1.26,0,12.9,Fastened,FALSE,LOW,normal,1
20:10:00,20,0,1,night,130,EXC007,Excavator,OP1003,3558.7,22.8,Sunny,4.81,1260,86.1,83,5,10.5,3.74,10.16,0.09,1,31,Fastened,FALSE,LOW,normal,1
20:12:00,20,0,1,night,132,EXC007,Excavator,OP1003,3558.7,22.8,Sunny,6.84,1124,89.5,82.9,10.1,14.49,2.94,13.32,1.02,0,3,Unfastened,TRUE,MEDIUM,normal,1
20:14:00,20,0,1,night,134,EXC007,Excavator,OP1003,3558.7,22.8,Sunny,5.77,1028,89.8,82.8,11.7,12.5,2.24,11.3,0.5,0,17.8,Fastened,FALSE,LOW,normal,1
20:16:00,20,0,1,night,136,EXC007,Excavator,OP1003,3558.7,22.8,Sunny,7.73,1205,88.8,82.7,5,12.41,3.1,11.94,0.33,2,4.5,Fastened,FALSE,MEDIUM,normal,1
20:18:00,20,0,1,night,138,EXC007,Excavator,OP1003,3558.7,22.8,Sunny,8.69,2443,89,82.6,12.3,14.04,3.5,12.74,0.95,1,27.3,Fastened,FALSE,LOW,normal,1
20:20:00,20,0,1,night,140,EXC007,Excavator,OP1003,3558.8,22.8,Sunny,8.54,1201,83.5,82.5,5,10.86,2.29,10.43,0.82,3,11.5,Fastened,FALSE,LOW,normal,1
20:22:00,20,0,1,night,142,EXC007,Excavator,OP1003,3558.8,22.8,Sunny,7.58,1048,80.6,82.5,5,10.53,1.95,10.1,1.08,1,23.4,Fastened,FALSE,LOW,normal,1
20:24:00,20,0,1,night,144,EXC007,Excavator,OP1003,3558.8,22.8,Sunny,4.63,1367,84.5,82.4,5,12.27,3.22,11.82,0.63,0,15.9,Fastened,FALSE,LOW,normal,1
20:26:00,20,0,1,night,146,EXC007,Excavator,OP1003,3558.8,22.8,Sunny,4.03,1548,85.5,82.2,5,14.51,3.28,13.95,0.53,4,21.2,Unfastened,TRUE,LOW,normal,1
20:28:00,20,0,1,night,148,EXC007,Excavator,OP1003,3558.8,22.8,Sunny,5.25,1061,85.2,82.2,9.5,10.87,2.43,10.07,1.34,1,17.4,Fastened,FALSE,LOW,normal,1
20:30:00,20,0,1,night,150,EXC007,Excavator,OP1003,3558.8,22.8,Sunny,6.92,1767,87.2,82,5,13.46,2.77,12.93,0.54,3,29.4,Fastened,FALSE,LOW,normal,1
20:32:00,20,0,1,night,152,EXC007,Excavator,OP1003,3558.8,22.8,Sunny,5.66,1442,84.4,82,5,11.57,3.08,11.15,0.26,3,25,Fastened,FALSE,LOW,normal,1
20:34:00,20,0,1,night,154,EXC007,Excavator,OP1003,3558.8,22.8,Sunny,3.19,1581,90.2,81.8,5,14.61,3.86,14.07,0.84,2,6.3,Fastened,FALSE,MEDIUM,normal,1
20:36:00,20,0,1,night,156,EXC007,Excavator,OP1003,3558.8,22.8,Sunny,5.67,1434,85.2,81.7,5,12.39,3.04,11.92,0.57,3,5,Fastened,FALSE,MEDIUM,normal,1
20:38:00,20,0,1,night,158,EXC007,Excavator,OP1003,3558.9,22.8,Sunny,7.68,1779,90.6,81.6,5,12.79,2.75,12.29,0.58,0,21,Fastened,FALSE,LOW,normal,1
20:40:00,20,0,1,night,160,EXC007,Excavator,OP1003,3558.9,22.8,Sunny,4.83,1739,88.3,81.5,5,11.83,3.12,11.39,0.79,2,15.3,Unfastened,TRUE,LOW,normal,1
20:42:00,20,0,1,night,162,EXC007,Excavator,OP1003,3558.9,22.8,Sunny,6.73,1595,84.7,81.5,5,11.34,3.7,10.96,0.44,1,30.8,Fastened,FALSE,LOW,normal,1
20:44:00,20,0,1,night,164,EXC007,Excavator,OP1003,3558.9,22.8,Sunny,5.05,1363,83.4,81.4,16.8,11.55,3.25,10.16,0.82,0,1.5,Fastened,TRUE,HIGH,normal,1
20:46:00,20,0,1,night,166,EXC007,Excavator,OP1003,3558.9,22.8,Sunny,5.35,1566,89.1,81.3,5,9.57,3.54,9.27,0.53,2,19.4,Fastened,FALSE,LOW,normal,1
20:48:00,20,0,1,night,168,EXC007,Excavator,OP1003,3558.9,22.8,Sunny,5.53,1359,93,81.2,16.8,12.1,2.51,10.49,0.7,0,21.7,Fastened,FALSE,LOW,normal,1
20:50:00,20,0,1,night,170,EXC007,Excavator,OP1003,3558.9,22.8,Sunny,5.85,1477,85.3,81.1,5,12.15,2.65,11.68,0.68,4,35.3,Fastened,FALSE,LOW,normal,1
20:52:00,20,0,1,night,172,EXC007,Excavator,OP1003,3558.9,22.8,Sunny,5.08,1465,85,81,14.8,13.8,2.97,12.2,0.79,2,17.2,Fastened,FALSE,LOW,normal,1
20:54:00,20,0,1,night,174,EXC007,Excavator,OP1003,3558.9,22.8,Sunny,6.08,1096,91,80.9,6.5,14.19,2.76,13.45,0.75,3,13.1,Fastened,FALSE,LOW,normal,1
20:56:00,20,0,1,night,176,EXC007,Excavator,OP1003,3558.9,22.8,Sunny,4.81,1583,90.7,80.8,17.3,13.97,3.86,12.22,0.63,2,1.9,Unfastened,TRUE,MEDIUM,normal,1
20:58:00,20,0,1,night,178,EXC007,Excavator,OP1003,3559,22.8,Sunny,7.61,1042,91.9,80.7,16.8,11.93,3.57,10.53,1.34,3,15.1,Fastened,FALSE,LOW,normal,1
21:00:00,21,0,1,night,180,EXC007,Excavator,OP1003,3559,22.8,Sunny,6.51,1280,89.3,80.6,9.3,13.54,3.76,12.63,0.69,0,6.2,Fastened,FALSE,MEDIUM,normal,1
21:02:00,21,0,1,night,182,EXC007,Excavator,OP1003,3559,22.8,Sunny,4.54,1375,82.5,80.5,5,13.46,2.88,12.93,0.8,3,28.2,Fastened,FALSE,LOW,normal,1
21:04:00,21,0,1,night,184,EXC007,Excavator,OP1003,3559,22.8,Sunny,3.78,1207,86.9,80.4,16.8,11.44,3.55,10.11,1.09,0,17.4,Fastened,FALSE,LOW,normal,1
21:06:00,21,0,1,night,186,EXC007,Excavator,OP1003,3559,22.8,Sunny,5.41,993,83.6,80.3,8.9,8,2.63,7.52,0.58,3,33.5,Fastened,FALSE,LOW,normal,1
21:08:00,21,0,1,night,188,EXC007,Excavator,OP1003,3559,22.8,Sunny,3.93,1355,89.9,80.3,9.9,10.77,3.37,10.04,1.22,3,16.8,Fastened,FALSE,LOW,normal,1
21:10:00,21,0,1,night,190,EXC007,Excavator,OP1003,3559,22.8,Sunny,4.46,1237,85.4,80.2,5,10.65,2.99,10.27,1.02,3,32.2,Fastened,FALSE,LOW,normal,1
21:12:00,21,0,1,night,192,EXC007,Excavator,OP1003,3559,22.8,Sunny,6.13,1712,86.6,80.1,5,12.67,2.45,12.16,0.89,3,16.7,Fastened,FALSE,LOW,normal,1
21:14:00,21,0,1,night,194,EXC007,Excavator,OP1003,3559,22.8,Sunny,5.16,1620,87.7,80,5.7,11.75,2.93,11.25,0.92,2,11.8,Fastened,FALSE,LOW,normal,1
21:16:00,21,0,1,night,196,EXC007,Excavator,OP1003,3559,22.8,Sunny,5.55,1886,92.8,79.9,13,14.45,3.22,12.99,0.17,4,14.8,Fastened,FALSE,LOW,normal,1
21:18:00,21,0,1,night,198,EXC007,Excavator,OP1003,3559.1,22.8,Sunny,3.47,1249,85.9,79.8,7.4,14.55,2.72,13.67,0.48,1,19.3,Fastened,FALSE,LOW,normal,1
21:20:00,21,0,1,night,200,EXC007,Excavator,OP1003,3559.1,22.8,Sunny,5.86,861,89.8,79.7,13.3,12.2,2.65,10.93,0.77,3,12.3,Fastened,FALSE,LOW,normal,1
21:22:00,21,0,1,night,202,EXC007,Excavator,OP1003,3559.1,22.8,Sunny,4.86,1366,85.2,79.6,9.6,12.99,3.08,12.04,1.02,0,10.9,Fastened,FALSE,LOW,normal,1
21:24:00,21,0,1,night,204,EXC007,Excavator,OP1003,3559.1,22.8,Sunny,7.27,1241,89.7,79.4,5,14.27,2.73,13.69,0.29,3,26.2,Fastened,FALSE,LOW,normal,1
21:26:00,21,0,1,night,206,EXC007,Excavator,OP1003,3559.1,22.8,Sunny,6.97,1551,83.5,79.4,5,8.38,3.42,8.13,0.61,0,23.2,Fastened,FALSE,LOW,normal,1
21:28:00,21,0,1,night,208,EXC007,Excavator,OP1003,3559.1,22.8,Sunny,2.5,1318,87,79.3,5,12,3.56,11.58,0.65,4,9.1,Fastened,FALSE,LOW,normal,1
21:30:00,21,0,1,night,210,EXC007,Excavator,OP1003,3559.1,22.8,Sunny,4.68,1084,92,79.2,5.1,15.12,2.65,14.48,0.55,4,24.8,Fastened,FALSE,LOW,normal,1
21:32:00,21,0,1,night,212,EXC007,Excavator,OP1003,3559.1,22.8,Sunny,3.48,1775,88.6,79.1,5,12.84,2.82,12.34,0.52,0,29.4,Fastened,FALSE,LOW,normal,1
21:34:00,21,0,1,night,214,EXC007,Excavator,OP1003,3559.1,22.8,Sunny,6.24,1974,83.5,79,5,13.32,2.81,12.79,1.49,4,20.4,Fastened,FALSE,LOW,normal,1
21:36:00,21,0,1,night,216,EXC007,Excavator,OP1003,3559.1,22.8,Sunny,2.63,1197,87.7,78.9,5,11.64,3.24,11.22,0.98,4,18.8,Fastened,FALSE,LOW,normal,1
21:38:00,21,0,1,night,218,EXC007,Excavator,OP1003,3559.2,22.8,Sunny,5.8,1572,90.7,78.8,5,8.64,4.01,8.41,0.54,3,18.5,Fastened,FALSE,LOW,normal,1
21:40:00,21,0,1,night,220,EXC007,Excavator,OP1003,3559.2,22.8,Sunny,9.04,1329,82,78.7,6.6,12.15,3.48,11.58,1.2,0,18.6,Fastened,FALSE,LOW,normal,1
21:42:00,21,0,1,night,222,EXC007,Excavator,OP1003,3559.2,22.8,Sunny,6.59,1413,90.9,78.6,10.8,12.16,3.15,11.19,0.67,3,20.4,Fastened,FALSE,LOW,normal,1
21:44:00,21,0,1,night,224,EXC007,Excavator,OP1003,3559.2,22.8,Sunny,5.22,1730,87.1,78.5,5,13.8,2.4,13.23,0.73,0,21,Fastened,FALSE,LOW,normal,1
21:46:00,21,0,1,night,226,EXC007,Excavator,OP1003,3559.2,22.8,Sunny,8.2,1636,86.7,78.4,5,13.77,2.94,13.23,0.7,1,29.2,Fastened,FALSE,LOW,normal,1
21:48:00,21,0,1,night,228,EXC007,Excavator,OP1003,3559.2,22.8,Sunny,5.46,1376,91.1,78.3,9.4,10.4,3.02,9.71,0.88,3,14.6,Fastened,FALSE,LOW,normal,1
21:50:00,21,0,1,night,230,EXC007,Excavator,OP1003,3559.2,22.8,Sunny,5.14,1623,87.2,78.2,14.4,12.61,2.85,11.2,0.56,2,24.7,Fastened,FALSE,LOW,normal,1
21:52:00,21,0,1,night,232,EXC007,Excavator,OP1003,3559.2,22.8,Sunny,2.09,1050,91.5,78.1,6.8,10.65,1.93,10.06,0.51,1,11.5,Fastened,FALSE,LOW,normal,1
21:54:00,21,0,1,night,234,EXC007,Excavator,OP1003,3559.2,22.8,Sunny,4.19,1599,92.8,78,5,10.33,2.38,9.93,0.31,3,14.4,Fastened,FALSE,LOW,normal,1
21:56:00,21,0,1,night,236,EXC007,Excavator,OP1003,3559.2,22.8,Sunny,4.39,1566,87.8,77.9,5,14.13,3.81,13.61,1.06,2,15.7,Fastened,FALSE,LOW,normal,1
21:58:00,21,0,1,night,238,EXC007,Excavator,OP1003,3559.3,22.8,Sunny,5.97,1425,85,77.8,5.5,13.88,2.85,13.27,1.01,3,20.1,Fastened,FALSE,LOW,normal,1
22:00:00,22,0,1,night,240,EXC007,Excavator,OP1003,3559.3,22.8,Sunny,2.54,1233,87.7,77.7,5,15.4,3.22,14.79,0.89,1,14.7,Fastened,FALSE,LOW,normal,1
22:02:00,22,0,1,night,242,EXC007,Excavator,OP1003,3559.3,22.8,Sunny,10.63,1724,84.5,77.6,9.6,8.2,2.71,7.67,1.02,3,1.2,Fastened,TRUE,HIGH,proximity_breach,-1
22:04:00,22,0,1,night,244,EXC007,Excavator,OP1003,3559.3,22.8,Sunny,7.92,1181,90.7,77.5,7.6,13.4,3.19,12.62,0.32,2,1.7,Fastened,TRUE,HIGH,proximity_breach,-1
22:06:00,22,0,1,night,246,EXC007,Excavator,OP1003,3559.3,22.8,Sunny,7.21,1357,87.7,77.4,6,13.55,3.5,12.95,0.62,1,0.8,Fastened,TRUE,HIGH,proximity_breach,-1
22:08:00,22,0,1,night,248,EXC007,Excavator,OP1003,3559.3,22.8,Sunny,6.61,1096,87.8,77.3,5.2,9.72,2.74,9.36,0.32,2,2.3,Fastened,TRUE,HIGH,proximity_breach,-1
22:10:00,22,0,1,night,250,EXC007,Excavator,OP1003,3559.3,22.8,Sunny,6.02,1464,88.7,77.2,5,14.72,2.9,14.13,0.51,4,2.1,Fastened,TRUE,HIGH,proximity_breach,-1
22:12:00,22,0,1,night,252,EXC007,Excavator,OP1003,3559.3,22.8,Sunny,6.91,1305,89.2,77.1,7.2,14.31,3.27,13.52,1.2,4,3.2,Fastened,FALSE,MEDIUM,proximity_breach,-1
22:14:00,22,0,1,night,254,EXC007,Excavator,OP1003,3559.3,22.8,Sunny,6.3,1319,85.3,77,6.3,12.31,3.09,11.73,0.24,2,1.6,Fastened,TRUE,HIGH,proximity_breach,-1
22:16:00,22,0,1,night,256,EXC007,Excavator,OP1003,3559.3,22.8,Sunny,6.12,1766,85.4,76.9,5,15.44,3.5,14.84,0.48,2,0.7,Unfastened,TRUE,HIGH,proximity_breach,-1
22:18:00,22,0,1,night,258,EXC007,Excavator,OP1003,3559.4,22.8,Sunny,8.98,1104,86.8,76.8,13.8,12.48,4.1,11.32,0.71,1,0.5,Fastened,TRUE,HIGH,proximity_breach,-1
22:20:00,22,0,1,night,260,EXC007,Excavator,OP1003,3559.4,22.8,Sunny,6.59,894,86.1,76.7,11.1,10.4,2.58,9.53,0.73,1,2.6,Fastened,TRUE,HIGH,proximity_breach,-1
22:22:00,22,0,1,night,262,EXC007,Excavator,OP1003,3559.4,22.8,Sunny,7.28,1541,91.3,76.6,14.1,13.2,2.87,11.74,0.96,3,1.7,Fastened,TRUE,HIGH,proximity_breach,-1
22:24:00,22,0,1,night,264,EXC007,Excavator,OP1003,3559.4,22.8,Sunny,5.48,1315,87.3,76.5,8.9,9.05,3.33,8.54,1.05,3,2.7,Fastened,TRUE,HIGH,proximity_breach,-1
22:26:00,22,0,1,night,266,EXC007,Excavator,OP1003,3559.4,22.8,Sunny,5.39,1339,82.4,76.4,7.2,12.81,2.87,12.09,0.35,2,1.7,Fastened,TRUE,HIGH,proximity_breach,-1
22:28:00,22,0,1,night,268,EXC007,Excavator,OP1003,3559.4,22.8,Sunny,8.27,1603,85.8,76.3,16.3,12.67,2.84,11.07,0.58,2,3.2,Fastened,FALSE,MEDIUM,proximity_breach,-1
22:30:00,22,0,1,night,270,EXC007,Excavator,OP1003,3559.4,22.8,Sunny,8.24,1050,89.3,76.3,13.8,12.03,2.89,10.77,0.31,0,2.5,Fastened,TRUE,HIGH,proximity_breach,-1
22:32:00,22,0,1,night,272,EXC007,Excavator,OP1003,3559.4,22.8,Sunny,8.33,1572,83.2,76.2,5,13.31,3.36,12.81,1.05,2,10.6,Unfastened,TRUE,LOW,normal,1
22:34:00,22,0,1,night,274,EXC007,Excavator,OP1003,3559.4,22.8,Sunny,4.8,976,90.4,76.1,11,12.35,3.29,11.35,0.5,3,21.5,Fastened,FALSE,LOW,normal,1
22:36:00,22,0,1,night,276,EXC007,Excavator,OP1003,3559.4,22.8,Sunny,5.63,1278,87.6,76,9.6,10.49,2.45,9.72,0.06,1,15.2,Fastened,FALSE,LOW,normal,1
22:38:00,22,0,1,night,278,EXC007,Excavator,OP1003,3559.5,22.8,Sunny,4.85,1386,82.1,75.9,5,13.54,2.91,13.01,0.28,0,13,Unfastened,TRUE,LOW,normal,1
22:40:00,22,0,1,night,280,EXC007,Excavator,OP1003,3559.5,22.8,Sunny,4,1116,89.7,75.8,5,10.49,2.7,10.1,0.66,2,17.8,Fastened,FALSE,LOW,normal,1
22:42:00,22,0,1,night,282,EXC007,Excavator,OP1003,3559.5,22.8,Sunny,1.56,1478,85.1,75.7,5,13.3,2.34,12.75,0.75,3,21.6,Unfastened,FALSE,LOW,normal,1
22:44:00,22,0,1,night,284,EXC007,Excavator,OP1003,3559.5,22.8,Sunny,3.64,1792,84.2,75.6,5,9.99,3.6,9.67,1.06,4,1.7,Fastened,FALSE,MEDIUM,normal,1
22:46:00,22,0,1,night,286,EXC007,Excavator,OP1003,3559.5,22.8,Sunny,7.99,1425,93.8,75.5,10.2,12.67,2.35,11.62,0.94,2,13.8,Fastened,FALSE,LOW,normal,1
22:48:00,22,0,1,night,288,EXC007,Excavator,OP1003,3559.5,22.8,Sunny,4.96,1566,82.2,75.4,12.8,16.94,2.65,15.11,0.78,4,5.8,Fastened,FALSE,MEDIUM,normal,1
22:50:00,22,0,1,night,290,EXC007,Excavator,OP1003,3559.5,22.8,Sunny,5.5,1201,88.8,75.3,5,12.08,3.96,11.67,0.54,3,19.9,Fastened,FALSE,LOW,normal,1
22:52:00,22,0,1,night,292,EXC007,Excavator,OP1003,3559.5,22.8,Sunny,9.34,1241,87.3,75.2,6.9,12.83,3.04,12.15,0.54,2,7.1,Fastened,FALSE,MEDIUM,normal,1
22:54:00,22,0,1,night,294,EXC007,Excavator,OP1003,3559.5,22.8,Sunny,4.58,1967,86,75.1,8.5,9.96,4.15,9.47,0.58,1,9.1,Fastened,FALSE,LOW,normal,1
22:56:00,22,0,1,night,296,EXC007,Excavator,OP1003,3559.6,22.8,Sunny,7,2086,90.7,75,5,15.27,2.72,14.64,0.28,4,17,Fastened,FALSE,LOW,normal,1
22:58:00,22,0,1,night,298,EXC007,Excavator,OP1003,3559.6,22.8,Sunny,7.36,1080,84.3,74.9,13.5,13.96,3.15,12.5,0.46,1,22.4,Fastened,FALSE,LOW,normal,1
